"Reactome.Pathway.Term","Adjusted.P.Value","Size","Leading.Edge"
"Interferon Signaling","2.286e-03","52","Abce1, Eif2ak2, Eif4a1, Eif4a3, Eif4e2, Eif4g1, Flnb, Ifngr1, Ifngr2, Irf3, Irf9, Isg15, Kpnb1, Mapk3, Oasl1, Ppm1b, Ptpn1, Ptpn11, Rnasel, Socs1, Socs3, Sumo1, Trim25, Ube2l6, Ube2n, Usp18"
"Collagen degradation","2.401e-03","36","Col18a1, Col1a1, Col1a2, Col3a1, Col4a2, Col4a6, Col5a1, Col6a1, Col6a2, Col7a1, Ctsb, Ctsd, Ctsl, Furin, Mmp13, Mmp14, Mmp15, Mmp2"
"Signaling by MET","2.616e-03","60","Arf6, Cbl, Col1a1, Col1a2, Col27a1, Col3a1, Col5a1, Crk, Fn1, Grb2, Hgfac, Hgs, Hras, Itga2, Itga3, Itgb1, Kras, Pik3ca, Ptpn1, Ptpn11, Ptprj, Rac1, Rap1a, Shc1, Sos1, Spint1, Spint2, Src, Stat3, Tns4, Ubc"
"EGFR downregulation","2.674e-03","27","Areg, Arhgef7, Btc, Cbl, Egfr, Epn1, Ereg, Grb2, Hbegf, Hgs, Ptpn12, Spry2, Tgfa, Ubc"
"Collagen chain trimerization","2.782e-03","23","Col17a1, Col18a1, Col1a1, Col1a2, Col27a1, Col3a1, Col5a1, Col6a1, Col6a2, Col7a1"
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","3.195e-03","25","Eif1ax, Eif2s1, Eif3a, Eif3b, Eif3c, Eif3d, Eif3e, Eif3f, Eif3h, Eif3i, Eif3l, Eif3m, Eif4a1, Eif4b, Eif4e, Eif4ebp1, Eif4g1, Eif4h, Pabpc1"
"EML4 and NUDC in mitotic spindle formation","3.216e-03","98","Aurkb, Bub1, Bub3, Cdc20, Cdca8, Cenpa, Cenpk, Cenpo, Cenpq, Ckap5, Clip1, Dync1li2, Dynll2, Incenp, Kif2c, Mad1l1, Mad2l1, Mapre1, Mis12, Nde1, Nudc, Nuf2, Nup107, Pafah1b1, Plk1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Ppp2r5b, Rangap1, Sgo2a, Spc24, Tuba1a, Tuba1b, Tuba1c, Tuba4a, Tubb2a, Tubb2b, Tubb3, Tubb4b, Tubb6, Xpo1"
"Ribosomal scanning and start codon recognition","3.224e-03","24","Eif1ax, Eif2s1, Eif3a, Eif3b, Eif3c, Eif3d, Eif3e, Eif3f, Eif3h, Eif3i, Eif3l, Eif3m, Eif4a1, Eif4b, Eif4e, Eif4g1, Eif4h, Eif5"
"COPI-independent Golgi-to-ER retrograde traffic","3.283e-03","43","Actr10, Capzb, Dctn3, Dctn6, Dync1li2, Dynll2, Galnt2, Pafah1b1, Pafah1b2, Pafah1b3, Pla2g4a, Rab18, Rab6a, Tuba1a, Tuba1b, Tuba1c, Tuba4a, Tubb2a, Tubb2b, Tubb3, Tubb4b, Tubb6"
"Signaling by NOTCH","3.440e-03","35","Adam10, Dtx2, Egfr, Furin, Jag1, Maml1, Notch1, Prkci, Psenen, Tmed2, Ubc, Ybx1, Ywhaz"
"Voltage gated Potassium channels","3.594e-03","20","Kcna3, Kcna5, Kcna6, Kcnb1, Kcnd1, Kcnd2, Kcnd3, Kcnf1, Kcng3, Kcnh3, Kcns3"
"L13a-mediated translational silencing of Ceruloplasmin expression","3.633e-03","24","Eif1ax, Eif2s1, Eif3a, Eif3b, Eif3c, Eif3d, Eif3e, Eif3f, Eif3h, Eif3i, Eif3l, Eif3m, Eif4a1, Eif4b, Eif4e, Eif4g1, Eif4h, Pabpc1"
"Translation initiation complex formation","3.633e-03","24","Eif1ax, Eif2s1, Eif3a, Eif3b, Eif3c, Eif3d, Eif3e, Eif3f, Eif3h, Eif3i, Eif3l, Eif3m, Eif4a1, Eif4b, Eif4e, Eif4g1, Eif4h, Pabpc1"
"Platelet activation, signaling and aggregation","3.707e-03","204","Aamp, Abhd12, Abhd6, Actg1, Actn1, Actn4, Aldoa, Anxa5, Aplp2, Bcar1, Calm1, Calm2, Calm3, Cd63, Cd9, Clu, Col1a1, Col1a2, Csk, Dagla, Dgkz, F2r, Gna11, Gna13, Gnai2, Gnai3, Gnb1, Gnb2, Gng10, Grb2, Habp4, Itpr3, Lgals3bp, Ola1, Pdpk1, Pik3ca, Pros1, Ptpn1, Ptpn11, Qsox1, Rac1, Rap1a, Rhoa, Rhob, Rhog, Shc1, Sod1, Sparc, Tagln2, Timp1, Tln1, Tmsb4x, Trf, Tuba4a, Vcl, Wdr1, Ywhaz"
"Regulation of HSF1-mediated heat shock response","3.792e-03","58","Aaas, Bag3, Dnajb1, Dnajb6, Gsk3b, Hikeshi, Hsf1, Hspa1a, Hspa1b, Hspa5, Hspa8, Hspa9, Hsph1, Mapk3, Mapkapk2, Ndc1, Nup107, Nup54, Nup62, Nup93, Nupl2, Pom121, St13, Tpr, Ywhae"
"Signaling by Interleukins","3.886e-03","224","App, Canx, Casp1, Cbl, Clcf1, Crk, Csf1r, Dusp6, Dusp7, Fos, Grb2, Hsp90b1, Ifnlr1, Il13ra1, Il1a, Il1rn, Il33, Il4ra, Inppl1, Irs1, Irs2, Lifr, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Osmr, Peli1, Pik3ca, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Prkaca, Psma1, Psma3, Psma6, Psmb10, Psmb2, Psmb4, Psmb5, Psmb7, Psmb8, Psmb9, Psmc2, Psmc3, Psmc4, Psmc5, Psmd1, Psmd11, Psmd12, Psmd13, Psmd3, Psmd6, Psmd7, Psmd8, Psme2b, Psme3, Ptpn11, Rela, Sdc1, Shc1, Smarca4, Socs1, Socs3, Sos1, Sqstm1, Stat3, Tab2, Tollip, Ubc, Ube2n, Usp14, Usp18, Ywhaz"
"Synthesis of active ubiquitin: roles of E1 and E2 enzymes","4.110e-03","27","Cdc34, Uba1, Ubc, Ube2a, Ube2b, Ube2c, Ube2d1, Ube2d2a, Ube2k, Ube2q2, Ube2r2, Ube2s, Ube2z"
"Cholesterol biosynthesis","4.356e-03","27","Acat2, Cyp51, Dhcr24, Fdft1, Fdps, Hmgcr, Hmgcs1, Lss, Msmo1, Mvd, Mvk, Pmvk, Srebf1, Srebf2"
"O-glycosylation of TSR domain-containing proteins","4.462e-03","28","Adamts15, Adamts16, Adamts17, Adamts19, Adamts2, Adamts3, Adamts4, Adamts5, Adamtsl1, Adamtsl2, Adamtsl3, Spon1, Thsd1, Thsd7a"
"Disassembly of the destruction complex and recruitment of AXIN to the membrane","4.658e-03","23","Axin1, Cav1, Ctnnb1, Frat2, Fzd1, Lrp5, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Ppp2r5b"
"GTP hydrolysis and joining of the 60S ribosomal subunit","4.658e-03","25","Eif1ax, Eif2s1, Eif3a, Eif3b, Eif3c, Eif3d, Eif3e, Eif3f, Eif3h, Eif3i, Eif3l, Eif3m, Eif4a1, Eif4b, Eif4e, Eif4g1, Eif4h, Eif5"
"Metabolism of lipids","4.658e-03","495","Aacs, Abcc3, Abhd3, Abhd4, Acaa2, Acadl, Acads, Acat1, Acat2, Acbd6, Acly, Acot11, Acot13, Acot7, Acot8, Acox1, Acsbg1, Acsl3, Acsl4, Acsl5, Agpat2, Agpat5, Akr1b3, Arf1, Arsb, Cbr1, Cbr4, Cdipt, Cds2, Cers5, Chd9, Cpt2, Cptp, Crls1, Csnk2b, Ctsa, Cyp1b1, Cyp4b1, Cyp51, Dbi, Decr1, Degs2, Dgat2, Dhcr24, Elovl1, Elovl6, Ephx2, Esyt2, Etnk1, Fa2h, Fabp3, Fabp5, Far1, Fasn, Fdft1, Fdps, Fitm2, Gba, Gba2, Glb1l, Gm2a, Gpat4, Gpx1, Gpx2, Hacd1, Hadha, Hadhb, Hdac3, Helz2, Hilpda, Hmgcl, Hmgcr, Hmgcs1, Hsd17b11, Hsd17b12, Hsd3b7, Idi1, Inppl1, Kpnb1, Lbr, Lclat1, Lpcat4, Lpgat1, Lss, Lta4h, Mapkapk2, Mcee, Mecr, Mfsd2a, Mid1ip1, Mmaa, Mogat2, Msmo1, Mtmr12, Mtmr6, Mvd, Mvk, Ndufab1, Neu1, Nudt19, Osbp, Osbpl1a, Osbpl2, Osbpl5, Pcyt1a, Pcyt2, Pemt, Pi4k2b, Pias4, Pik3ca, Pik3cb, Pip4k2c, Pip4p1, Pip5k1b, Pitpnb, Pla2g10, Pla2g1b, Pla2g4a, Plaat3, Pld2, Plekha2, Plekha3, Plekha8, Plpp1, Plpp2, Pmvk, Pnpla2, Pon2, Ppard, Ppt2, Prkab2, Psap, Ptdss1, Ptges2, Ptges3, Ptgs1, Ptgs2, Rab5a, Rufy1, Samd8, Sbf1, Scap, Scd1, Selenoi, Sgms2, Sgpl1, Sgpp1, Sin3b, Slc25a1, Smpd1, Smpd3, Sphk1, Sphk2, Spns2, Srd5a1, Srebf1, Srebf2, Stard10, Stard4, Sumf1, Tbl1xr1, Tecr, Tnfaip8, Tnfaip8l1, Tspo, Ugcg"
"Lysosome Vesicle Biogenesis","4.772e-03","30","Ap1b1, Ap1g1, Ap4b1, App, Arf1, Cltb, Cltc, Ctsz, Hgs, Hspa8, M6pr, Txndc5, Vamp8"
"Detoxification of Reactive Oxygen Species","4.904e-03","30","Cat, Cyba, Gpx1, Gpx2, Gpx3, Gsr, Gstp1, P4hb, Prdx1, Prdx2, Prdx5, Sod1, Sod2, Txn1"
"Integrin cell surface interactions","4.907e-03","55","Cd44, Cd47, Cdh1, Col18a1, Col1a1, Col1a2, Col3a1, Col4a1, Col4a2, Col4a6, Col5a1, Col6a1, Col6a2, Col7a1, F11r, Fn1, Itga1, Itga2, Itga3, Itga5, Itgb1, Itgb5, Itgb6, Jam2, Spp1"
"Cellular Senescence","5.241e-03","77","Anapc1, Anapc11, Anapc16, Anapc5, Anapc7, Ccna2, Cdc26, Cdc27, Cdk2, Cdkn1a, Cdkn1b, Cdkn2b, Cebpb, Ehmt2, Ep400, Erf, Ets1, Ets2, Fos, Fzr1, H1f0, Jun, Kat5, Kdm6b, Lmnb1, Map2k3, Map2k4, Mapk3, Mapkapk2, Rbbp4, Rbbp7, Trp53, Txn1, Ubc, Ube2c, Ube2d1, Ube2s, Ubn1"
"ISG15 antiviral mechanism","5.241e-03","26","Eif2ak2, Eif4a1, Eif4a3, Eif4e2, Eif4g1, Flnb, Irf3, Isg15, Mapk3, Ppm1b, Trim25, Ube2l6, Ube2n, Usp18"
"APC-Cdc20 mediated degradation of Nek2A","5.696e-03","22","Anapc1, Anapc11, Anapc16, Anapc4, Anapc5, Anapc7, Bub1b, Bub3, Cdc20, Cdc26, Cdc27, Mad2l1, Nek2, Ubc, Ube2c, Ube2d1, Ube2s"
"MAP2K and MAPK activation","6.291e-03","35","Actg1, Cnksr1, Csk, Fn1, Hras, Iqgap1, Kras, Lamtor2, Lamtor3, Map2k1, Map2k2, Mapk3, Pebp1, Rap1a, Src, Tln1, Vcl, Ywhab"
"Signalling to ERKs","6.313e-03","24","Crk, Frs2, Grb2, Hras, Kras, Map2k1, Map2k2, Mapk3, Mapkapk2, Ngf, Ralgds, Rap1a, Shc1, Sos1, Ywhab"
"Cap-dependent Translation Initiation","6.387e-03","32","Eif1ax, Eif2b4, Eif2s1, Eif3a, Eif3b, Eif3c, Eif3d, Eif3e, Eif3f, Eif3h, Eif3i, Eif3l, Eif3m, Eif4a1, Eif4b, Eif4e, Eif4ebp1, Eif4g1, Eif4h, Eif5, Pabpc1"
"Eukaryotic Translation Initiation","6.387e-03","32","Eif1ax, Eif2b4, Eif2s1, Eif3a, Eif3b, Eif3c, Eif3d, Eif3e, Eif3f, Eif3h, Eif3i, Eif3l, Eif3m, Eif4a1, Eif4b, Eif4e, Eif4ebp1, Eif4g1, Eif4h, Eif5, Pabpc1"
"Cargo concentration in the ER","6.546e-03","27","Areg, Col7a1, Ctsc, Ctsz, Lman2, Mcfd2, Mia3, Sec23a, Sec24b, Tmed2"
"Platelet degranulation ","7.124e-03","96","Actg1, Actn1, Actn4, Aldoa, Anxa5, Aplp2, App, Calm1, Calm2, Calm3, Cd63, Cd9, Clu, Ecm1, Fn1, Habp4, Lgals3bp, Ola1, Ppbp, Pros1, Qsox1, Sod1, Sparc, Tagln2, Timp1, Tln1, Tmsb4x, Trf, Tuba4a, Vcl, Wdr1"
"Signaling by FGFR2","7.231e-03","49","Cbl, Frs2, Grb2, Gtf2f1, Hnrnpa1, Hras, Kras, Mapk3, Ncbp1, Pik3ca, Polr2e, Polr2g, Polr2h, Polr2i, Ppp2ca, Ppp2cb, Ppp2r1a, Ptpn11, Shc1, Sos1, Spry2, Src, Ubc"
"RHOG GTPase cycle","7.418e-03","65","Arfgap3, Arhgdia, Arhgef5, Cav1, Cdc42ep1, Cyfip1, Dock5, Dsg2, Itgb1, Letm1, Map3k11, Pak2, Pgrmc2, Plekhg3, Prex1, Rab7, Vangl1, Ykt6"
"RHOB GTPase cycle","7.702e-03","63","Akap13, Arhgef5, Cav1, Cavin1, Daam1, Flot2, Iqgap3, Jup, Pkn1, Pkn3, Prex1, Racgap1, Rhob, Rock1, Sowahc, Vangl1"
"Gap junction assembly","7.905e-03","23","Gja1, Gjb1, Gjb4, Tuba1a, Tuba1c, Tuba4a, Tubb2a, Tubb2b, Tubb4b, Tubb6"
"Glutathione conjugation","8.290e-03","33","Akr1a1, Chac1, Gclc, Gclm, Gss, Gsta3, Gstm1, Gsto1, Gstp1, Mgst3"
"Cytoprotection by HMOX1","8.351e-03","46","Blvrb, Chd9, Cox14, Cox4i1, Cox5a, Cox6a1, Cox6b1, Cox7a2l, Cox7b, Cox7c, Cox8a, H13, Hdac3, Helz2, Hmox1, Sin3b, Surf1, Tbl1xr1"
"Response to elevated platelet cytosolic Ca2+","8.476e-03","100","Actg1, Actn1, Actn4, Aldoa, Anxa5, Aplp2, App, Calm1, Calm2, Calm3, Cd63, Cd9, Clu, Ecm1, Fn1, Habp4, Lgals3bp, Ola1, Ppbp, Pros1, Qsox1, Sod1, Sparc, Tagln2, Timp1, Tln1, Tmsb4x, Trf, Tuba4a, Vcl, Wdr1"
"FLT3 Signaling","8.555e-03","24","Akt1, Akt3, Cbl, Cdkn1b, Csk, Flt3l, Foxo3, Grb2, Hras, Kras, Pik3ca, Ptprj, Socs6, Sos1, Ubc"
"Cell-cell junction organization","8.976e-03","28","Actg1, Cdh13, Cdh17, Ctnna1, Ctnnb1, Ctnnd1, F11r, Jup, Nectin1, Nectin2, Nectin3, Nectin4, Pard6b, Prkci"
"Resolution of Sister Chromatid Cohesion","9.707e-03","108","Aurkb, Bub1, Bub3, Cdc20, Cdca5, Cdca8, Cenpa, Cenph, Cenpk, Cenpo, Cenpq, Ckap5, Clip1, Dync1li2, Dynll2, Incenp, Kif2c, Mad1l1, Mad2l1, Mapre1, Mis12, Nde1, Nudc, Nuf2, Nup107, Pafah1b1, Plk1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Ppp2r5b, Rad21, Rangap1, Sgo2a, Spc24, Stag2, Tuba1a, Tuba1b, Tuba1c, Tuba4a, Tubb2a, Tubb2b, Tubb3, Tubb4b, Tubb6, Wapl, Xpo1"
"RHOV GTPase cycle","9.824e-03","32","Arhgef7, Cltc, Dlg5, Dst, Epha2, Git1, Iqgap1, Map3k11, Nck2, Pak2, Pard6b, Peak1, Sh3rf1, Tpm4, Txnl1, Vangl1"
"VEGFR2 mediated vascular permeability","9.824e-03","26","Calm1, Calm2, Calm3, Cav1, Ctnna1, Ctnnb1, Jup, Pak2, Rac1, Trib3"
"Signaling by Non-Receptor Tyrosine Kinases","1.030e-02","42","Akt1, Bcar1, Btc, Cbl, Cdk2, Cdkn1b, Crk, Dok1, Egfr, Erbb3, Ereg, Hbegf, Hif1a, Hras, Kras, Nrg1, Ptpn1, Rac1, Rhoa, Socs3, Stat3, Ubc"
"Signaling by PTK6","1.030e-02","42","Akt1, Bcar1, Btc, Cbl, Cdk2, Cdkn1b, Crk, Dok1, Egfr, Erbb3, Ereg, Hbegf, Hif1a, Hras, Kras, Nrg1, Ptpn1, Rac1, Rhoa, Socs3, Stat3, Ubc"
"RHOC GTPase cycle","1.046e-02","64","Akap13, Arhgdia, Arhgef5, Cav1, Cavin1, Daam1, Flot2, Fmnl2, Iqgap3, Jup, Pkn1, Pkn3, Prex1, Racgap1, Rhoa, Rock1, Vangl1"
"Signaling by ERBB2","1.046e-02","41","Akt1, Akt3, Btc, Cdc37, Cul5, Egfr, Erbb3, Ereg, Grb2, Hbegf, Hras, Kras, Nrg1, Pik3ca, Ptpn12, Rhoa, Shc1, Sos1, Src, Ubc"
"Downregulation of ERBB2 signaling","1.046e-02","22","Akt1, Akt3, Btc, Cdc37, Cul5, Egfr, Erbb3, Ereg, Hbegf, Nrg1, Ptpn12, Ubc"
"Metabolism of carbohydrates","1.046e-02","227","Acan, Adpgk, Akr1a1, Akr1b3, Aldh1a1, Aldoa, B3galt4, B3gnt3, B4galt1, Calm1, Calm2, Calm3, Cd44, Chp1, Chpf, Dcn, Ext2, Fbp2, G6pc3, G6pdx, Galns, Got1, Got2, Gpc1, Gpc4, Gpi1, Hmmr, Ids, Man2b2, Mdh1, Mdh2, Ndc1, Ndst1, Nup107, Nup54, Nup62, Nup93, Nupl2, Pck2, Pfkp, Pgam1, Pgd, Pgk1, Pgm2, Pom121, Rpia, Sdc1, Sdc4, Shpk, Slc25a1, Slc25a11, Slc2a1, Slc35b3, Slc37a1, Sord, Taldo1, Tkt, Tpi1"
"Pyruvate metabolism and Citric Acid (TCA) cycle","1.060e-02","43","Dlat, Hagh, Idh3a, Idh3b, Ldha, Mdh2, Me1, Ogdh, Pdk2, Pdk4, Sdha, Sdhb, Sdhc, Sdhd, Vdac1"
"Formation of RNA Pol II elongation complex ","1.065e-02","53","Ccnt1, Cdc73, Cdk7, Cdk9, Eaf1, Ell, Eloa, Elob, Gtf2f1, Gtf2f2, Gtf2h5, Leo1, Mllt1, Ncbp1, Nelfa, Nelfe, Polr2e, Polr2f, Polr2g, Polr2h, Polr2i, Ssrp1, Supt16, Supt4a, Supt5, Tcea1"
"RNA Polymerase II Transcription Elongation","1.065e-02","53","Ccnt1, Cdc73, Cdk7, Cdk9, Eaf1, Ell, Eloa, Elob, Gtf2f1, Gtf2f2, Gtf2h5, Leo1, Mllt1, Ncbp1, Nelfa, Nelfe, Polr2e, Polr2f, Polr2g, Polr2h, Polr2i, Ssrp1, Supt16, Supt4a, Supt5, Tcea1"
"Fatty acid metabolism","1.067e-02","137","Acaa2, Acadl, Acads, Acbd6, Acly, Acot11, Acot13, Acot7, Acot8, Acox1, Acsbg1, Acsl3, Acsl4, Acsl5, Cbr1, Cpt2, Cyp1b1, Cyp4b1, Dbi, Elovl1, Elovl6, Ephx2, Fasn, Gpx1, Gpx2, Hacd1, Hadha, Hadhb, Hsd17b12, Lta4h, Mapkapk2, Mecr, Mid1ip1, Mmaa, Ndufab1, Nudt19, Pla2g4a, Pon2, Ppt2, Ptges2, Ptges3, Ptgs1, Ptgs2, Scd1, Slc25a1, Tecr"
"RHOH GTPase cycle","1.081e-02","29","Arhgdia, Cav1, Csk, Jup, Pak2, Rab7, Rock1, Tuba1b, Uaca, Vangl1, Vcp"
"Toll Like Receptor 3 (TLR3) Cascade","1.081e-02","68","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Irf3, Irf7, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"FOXO-mediated transcription","1.115e-02","21","Akt3, Atxn3, Foxo3, Foxo4, Sfn, Smad3, Ywhab, Ywhag, Ywhaq, Ywhaz"
"Signaling by ERBB4","1.187e-02","27","Aph1a, Btc, Egfr, Erbb3, Ereg, Esr1, Grb2, Hbegf, Hras, Kras, Ncstn, Nrg1, Pik3ca, Psenen, Shc1, Sos1, Src, Ubc"
"RNA Polymerase II Pre-transcription Events","1.240e-02","72","Ccnt1, Cdc73, Cdk7, Cdk9, Eaf1, Ell, Eloa, Elob, Gtf2a1, Gtf2f1, Gtf2f2, Gtf2h5, Leo1, Mllt1, Ncbp1, Nelfa, Nelfe, Polr2e, Polr2f, Polr2g, Polr2h, Polr2i, Ssrp1, Supt16, Supt4a, Supt5, Taf1, Taf10, Taf11, Taf3, Taf4b, Taf7, Tcea1"
"Regulation of APC/C activators between G1/S and early anaphase","1.261e-02","29","Anapc1, Anapc11, Anapc16, Anapc5, Anapc7, Bub3, Ccna2, Cdc20, Cdc26, Cdc27, Cdk2, Fzr1, Mad2l1, Plk1, Ubc, Ube2c, Ube2d1, Ube2s"
"Signaling by FGFR","1.299e-02","59","Cbl, Fgfr1, Fgfrl1, Flrt3, Frs2, Galnt3, Grb2, Gtf2f1, Hnrnpa1, Hras, Kras, Mapk3, Ncbp1, Pik3ca, Polr2e, Polr2f, Polr2g, Polr2h, Polr2i, Ppp2ca, Ppp2cb, Ppp2r1a, Ptpn11, Shc1, Sos1, Spred2, Spry2, Src, Ubc"
"ECM proteoglycans","1.360e-02","33","Acan, App, Col1a1, Col1a2, Col3a1, Col5a1, Col6a1, Col6a2, Dcn, Fn1, Itga2, Itgb1, Itgb5, Itgb6, Sparc"
"Fatty acyl-CoA biosynthesis","1.415e-02","28","Acly, Acsbg1, Acsl3, Acsl4, Acsl5, Elovl1, Fasn, Hacd1, Hsd17b12, Ppt2, Scd1, Slc25a1, Tecr"
"Inactivation of APC/C via direct inhibition of the APC/C complex","1.523e-02","20","Anapc1, Anapc11, Anapc16, Anapc4, Anapc5, Anapc7, Bub1b, Bub3, Cdc20, Cdc26, Cdc27, Mad2l1, Ube2c, Ube2d1, Ube2s"
"Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components","1.523e-02","20","Anapc1, Anapc11, Anapc16, Anapc4, Anapc5, Anapc7, Bub1b, Bub3, Cdc20, Cdc26, Cdc27, Mad2l1, Ube2c, Ube2d1, Ube2s"
"Cardiac conduction","1.546e-02","74","Abcc9, Atp1a3, Cacna1c, Cacnb1, Cacnb2, Camk2a, Camk2d, Fxyd2, Kcna5, Kcnd2, Kcne2, Kcne3, Kcnip2, Kcnj11, Kcnj14, Kcnj2, Kcnk13, Kcnk16, Nos1, Nppc, Npr1, Ryr2, Slc8a1, Slc8a2, Stim1"
"MyD88:MAL(TIRAP) cascade initiated on plasma membrane","1.557e-02","70","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Toll Like Receptor 2 (TLR2) Cascade","1.557e-02","70","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Toll Like Receptor TLR1:TLR2 Cascade","1.557e-02","70","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"Toll Like Receptor TLR6:TLR2 Cascade","1.557e-02","70","App, Creb1, Dusp4, Dusp6, Dusp7, Fos, Hmgb1, Irak1, Jun, Map2k3, Map2k4, Mapk3, Mapkapk2, N4bp1, Nfkb1, Nfkb2, Nfkbia, Nfkbib, Nkiras2, Nlrc5, Nlrx1, Peli1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Rela, Tab2, Ubc, Ube2n, Ube2v1, Usp14, Usp18"
"RHOBTB GTPase Cycle","1.600e-02","30","Actn1, Cct2, Cct6a, Cct7, Hsp90ab1, Rock1, Tmod3, Twf1, Txnl1, Vim"
"TP53 Regulates Transcription of DNA Repair Genes","1.696e-02","42","Ccnt1, Ccnt2, Cdk12, Cdk7, Cdk9, Ell, Eloa, Elob, Ercc3, Gtf2f1, Gtf2f2, Gtf2h5, Mnat1, Nelfa, Nelfb, Nelfe, Polr2e, Polr2f, Polr2g, Polr2h, Polr2i, Polr2l, Ssrp1, Supt16, Supt4a, Supt5, Tcea1"
"Mitotic Spindle Checkpoint","1.834e-02","101","Ahctf1, Anapc1, Anapc11, Anapc16, Anapc5, Anapc7, Aurkb, Bub1, Bub3, Cdc20, Cdc26, Cdc27, Cdca8, Cenpa, Cenph, Cenpk, Cenpo, Cenpq, Ckap5, Clip1, Dync1li2, Dynll1, Dynll2, Incenp, Kif2c, Mad1l1, Mad2l1, Mapre1, Mis12, Nde1, Nudc, Nuf2, Nup107, Pafah1b1, Plk1, Ppp2ca, Ppp2cb, Ppp2r1a, Ppp2r1b, Ppp2r5b, Rangap1, Sgo2a, Spc24, Spc25, Ube2c, Ube2d1, Ube2s, Xpo1"
"Signaling by FGFR3","1.834e-02","30","Cbl, Frs2, Galnt3, Grb2, Hras, Kras, Mapk3, Pik3ca, Ppp2ca, Ppp2cb, Ppp2r1a, Ptpn11, Shc1, Sos1, Spry2, Src, Ubc"
"RHOU GTPase cycle","1.875e-02","35","Arhgef7, Cltc, Dlg5, Dst, Epha2, Git1, Grb2, Hgs, Iqgap1, Nck2, Pak2, Peak1, Rhou, Txnl1, Vangl1"
"Toll-like Receptor Cascades","1.938e-02","123","Apob, Ctsb, Ctsl, Ctss, Dusp6, Dusp7, Fos, Hsp90b1, Irf7, Lbp, Map2k3, N4bp1, Nfkb1, Nlrc5, Ppp2ca, Ppp2cb, Ppp2r1b, Rela, Ripk3, S100a1, Sftpd, Ubc, Ube2d1, Ube2d2a, Ube2n, Usp14, Usp18"
"COPII-mediated vesicle transport","2.019e-02","62","Areg, Bet1, Cnih1, Col7a1, Csnk1d, Ctsc, Ctsz, Golga2, Gorasp1, Lman1, Lman2, Lman2l, Mcfd2, Napa, Rab1a, Rab1b, Sec16a, Sec23a, Sec24b, Tfg, Tgfa, Tmed2, Trappc1, Trappc3, Trappc4, Trappc5, Trappc9, Ykt6"
"DNA Damage Recognition in GG-NER","2.030e-02","31","Actg1, Cops2, Cops6, Cops7a, Cops8, Ino80c, Ino80d, Rad23a, Rad23b, Ubc, Yy1"
"Mitophagy","2.070e-02","26","Csnk2b, Map1lc3a, Mfn2, Mterf3, Pgam5, Pink1, Sqstm1, Src, Tomm20, Tomm22, Tomm40, Tomm6, Tomm7, Ubc, Vdac1"
